Actual,Predicted
59.30831723286756,58.556714931508196
142.85357442943786,141.22009336350604
111.13912156265374,105.92623308930087
91.8054802085703,85.9443114413871
27.622702864153297,29.944552181886166
27.619205448749383,24.866445790206946
13.422123764388921,15.003915372069645
130.59554113736561,126.1692977067445
92.16167670276528,93.06699041662068
107.67052378042659,114.18691396700692
7.984751672891354,10.91558067485527
145.63692856348916,143.57485947240676
125.70418291606116,126.99017776784079
35.78917104835004,34.58584517569898
31.364620245029588,31.404021168503228
31.593653928747905,29.965598668005388
49.11512522913297,48.29344919970602
81.08968258667448,82.15014935204536
67.63202770310679,62.66523420519703
47.22822532871608,42.148831193766185
93.71866973474502,86.77595696558896
25.226609794546064,17.225254272027513
47.36097403760663,41.274560576504236
58.122467277585294,58.91977981160594
71.13014771147022,66.6662101340108
118.85051440198697,121.41858672314245
33.952698412962164,34.12626715672497
79.56399356997369,69.72147250278343
90.90011248499616,94.17499040610461
11.73530984439967,15.78930307235822
93.09400352570856,88.1246901515343
29.725997934657272,31.82695564913223
14.43248098286553,10.149989795819534
142.58840290173333,143.076754785475
145.01664479581112,138.6941527610363
122.21761547688686,113.25208321421398
49.16899653013875,47.254910582073904
19.16245653092566,18.543811799551477
104.21378884426275,102.22539037618974
68.82211159224218,62.90195880112938
22.69554405249293,20.696048741837245
76.80065196613418,78.14712572903785
9.986335561706667,9.761870411093982
136.8514583014234,137.76396345441947
42.52309733200245,39.17252132973129
101.06573123132739,106.92432080490819
50.19810603296459,44.31723935019068
80.40986307078256,82.84766455621616
84.27299050477555,90.18244596957535
31.80389605120142,34.208436514945895
145.58977102586098,144.57714989053684
117.39425938736161,114.75277415404672
141.22734652680742,146.4077847820387
134.74996581200907,127.6350911857007
91.69549692760735,86.84487562570914
138.67176407835194,136.68397525089333
17.831412797528326,24.019681585088318
33.41751505077605,35.31635323098053
11.55795689202802,6.717728099476794
52.17289796067333,50.621359433748815
61.35820700497489,58.28659128449342
44.345609607214904,40.796664646047226
125.16693882702975,130.06138661981365
56.72923237057044,49.870516724252916
45.73550390467021,53.77940818334208
83.69093205794603,87.83208050886914
25.434012621340585,30.888320974359075
121.31856220933575,119.00386464920946
15.80984333356677,15.060139738171223
148.09860580707502,140.93284673445146
116.97549154801533,114.35217951268132
33.813773822455,36.28204806067075
5.800706982922348,12.281022291829329
123.24190712595096,117.7061230419387
107.49431485790448,105.66678517297815
110.70603936594316,109.94954326478054
116.83420026946213,109.8552542584997
15.736474501443102,18.693220710235103
56.977530638919525,53.35757898020648
21.80101363114381,20.82406187525869
130.14999675196105,127.89024989240167
95.3782283899959,91.43153586139752
52.980213603634134,52.94498867623136
14.215960791473426,13.137912898633314
50.09243664877102,48.23314723737769
52.15158169387832,48.509273585476606
110.7928958590193,112.39051921293407
97.4458333465059,105.71391968896734
133.64584767356735,134.345283837763
73.47116414848264,78.45175522303829
22.341165661053747,15.390056035286435
108.42049414733428,109.20930134380313
115.31383204945013,109.82699045459479
86.38519364757695,79.00056900991744
116.79024109341134,113.09338405611615
76.60036147283665,82.55985814490452
80.79626026038913,85.54633940373736
66.9934476619897,68.2084712722617
8.685773377893803,1.0222705784441484
20.644256914029146,19.662853657089464
9.557231924576467,11.065731969085144
97.27950963324815,98.15719078114114
50.58161725606737,41.36264933866364
78.7427502188819,74.29116097878253
136.5971387192835,136.27674989853992
41.147373226586865,43.828827774172815
64.50552384016632,53.524884734666585
114.55491508874206,113.74429521134277
38.17573399628526,38.89097784568002
16.162086925174982,20.410146867756048
47.01396067249637,50.47824859368355
28.37708665183064,31.289943245874667
139.8061595896731,135.80645705616342
122.17745503684046,112.63744435122392
96.8435446940114,94.8782809087044
131.36178557721905,136.36994470326187
121.5324511503716,128.49972378799376
32.0526585384752,35.60540404996413
134.42105478104676,136.56775889505545
83.20462507776935,85.10282331969918
122.07882249878907,119.29822876498517
134.9332384889065,134.28293702113842
51.11050387092026,59.45585150005192
20.95752905651313,16.24473902755375
38.05059856858154,46.1244925221308
66.93062935080717,65.32048857834687
123.6121410587615,130.23930160423689
129.8059345721698,122.77185952468211
6.0080589270226525,8.937579932845898
79.05835887374703,75.37450819400891
65.52459545657295,58.44825949695202
37.20563251825589,38.29830273031062
22.380478263384006,27.42783720636385
53.954199853526056,49.72949266055858
141.72190706731527,134.22682726502327
51.864425143009505,51.40520132133473
80.22464015278808,79.78746350890218
106.93774903980079,109.67934717757329
57.726292344997624,62.47426520182007
145.9084019945393,145.61132608817684
144.55485776660612,153.83237434057745
41.5084328946778,42.62960661735426
77.1010333543959,75.36890082436139
48.627354923431604,40.56951812791746
46.3018716847328,44.98857408315197
10.348607366407254,8.666672639351573
93.38682842708505,98.1883524084924
77.88845836818491,80.20087648851919
12.464418931248456,6.56757332308537
45.40373731430866,46.265009246363846
136.6985534651648,140.05620932381007
39.736474146711004,47.37663094365017
26.009756453227347,30.447276290297644
75.97065024024664,79.77488351180403
147.9193158460371,148.21974581911292
40.09801436916756,42.039574396284806
102.45965437385239,108.70717887738319
115.43484422266405,108.77095723526581
39.457443878897955,37.710247242813175
110.59137054871964,106.72852680493844
58.328554244291716,60.22431983792234
96.68434543606902,102.83545631432295
96.86180806032974,93.87693662672437
82.68732919083998,70.73580735349279
18.092016657889204,16.030912932766853
126.11886186043951,130.68623052052655
51.5131094209017,54.2012589356511
32.04518400797886,34.18611524703174
10.912395525440768,9.512429016068369
90.67947676229507,84.28432308119613
103.24683246713094,105.82330407525328
7.4052351945391415,3.2338261443660175
79.25349345339575,90.17397712029803
37.841887403701,40.69442344547358
98.55005460937024,95.64681309660048
30.28313220572376,27.22620596878062
105.18597202485756,104.72125099178962
61.07662521357793,59.87911560346918
140.8258483668265,146.41001724447628
24.940536901169022,25.872617749889255
54.45462090228748,50.79646220774484
21.453660579885415,30.905864005664327
139.0805746503916,139.32711630799272
132.21420624024225,136.05840462008672
42.40153601869756,39.36040348147377
100.69768667495596,102.51326481367857
123.49721902917629,125.05276898489227
85.50411768192204,76.05587122144128
81.79933386162094,91.87570941392414
40.06858218056549,46.52180448517823
18.499901331855384,16.513924751125444
135.09628490323237,129.5849362009531
135.56061828868292,137.2984263577007
96.79971130462386,97.23319980169583
54.1593197020616,55.93766444487775
55.63538831883583,56.59327529980628
110.26357343618471,112.79477838271434
135.0809876931237,142.31751619008273
133.627531518442,136.46804754408524
118.08195414935545,112.83367665480574
98.09458869237173,104.90740295593399
17.200294924282083,25.40336774172352
28.436163543718997,44.196447216279424
135.2903573364265,129.6728871702285
92.93221365064053,94.14662371639191
6.333572484411299,-4.076921031533637
19.713373715574654,22.4791194974707
101.2077565206681,98.46675502983423
5.73392965770171,15.351158631826475
28.317167455537305,24.444092605444396
84.56639945815499,76.12048426831868
105.32480366544053,102.96848496192793
99.53438262787708,89.65694377179139
37.51904987178117,41.27454714431772
108.2659870953927,97.94057186411109
39.40111768703601,39.54340559295181
52.18295623309382,41.793897133812834
113.2412537421135,111.63976471943029
99.19677036184612,107.41366114086878
128.1373945216558,129.94063397883477
100.35386938354979,96.03640135872513
87.40474748364339,87.24873003894797
18.58284133507341,18.672925695295643
58.31879144361786,60.68194317283489
43.45434331385019,36.620051497446056
40.37849828996712,43.341334659203774
146.08653043910462,132.56457228109073
61.99917007668026,58.849747314861204
134.34675050068142,131.9053812884237
96.51510076960312,99.68173489995931
120.24763901353901,120.36079327692336
77.88237850025286,70.85456323097142
88.65106327082206,83.72609764173698
76.41506560373527,77.40846565147231
