Actual,Predicted
59.30831723286756,76.798658715518
142.85357442943786,129.85826989247252
111.13912156265374,87.07510445487085
91.8054802085703,70.96459196370824
27.622702864153297,17.878644440254753
27.619205448749383,20.580779092419203
13.422123764388921,-1.9777975595602246
130.59554113736561,104.67320785236772
92.16167670276528,83.03926015328152
107.67052378042659,111.29905618270602
7.984751672891354,19.885340989602646
145.63692856348916,134.48846750132273
125.70418291606116,117.44422647319247
35.78917104835004,17.255204871403826
31.364620245029588,30.73583683753406
31.593653928747905,14.625081244931614
49.11512522913297,60.57768149395697
81.08968258667448,45.37235274799226
67.63202770310679,60.43943425405754
47.22822532871608,53.25037211255092
93.71866973474502,97.3953600611951
25.226609794546064,79.087283074156
47.36097403760663,54.356974528964784
58.122467277585294,38.04137534074509
71.13014771147022,69.22086276968875
118.85051440198697,83.32558773265794
33.952698412962164,32.340703427026945
79.56399356997369,62.90287242995852
90.90011248499616,109.2079179961994
11.73530984439967,0.7445043524889705
93.09400352570856,90.75868520980363
29.725997934657272,17.014841106569204
14.43248098286553,49.20950801993215
142.58840290173333,136.1635475793751
145.01664479581112,181.66778566539514
122.21761547688686,138.50065071925218
49.16899653013875,58.810331076846474
19.16245653092566,26.537119477276054
104.21378884426275,112.08973480858778
68.82211159224218,30.268660005329977
22.69554405249293,17.1178761694778
76.80065196613418,93.70381138982061
9.986335561706667,9.008391892224557
136.8514583014234,108.7476613653519
42.52309733200245,41.475008320453064
101.06573123132739,135.1478415564372
50.19810603296459,75.13594034365897
80.40986307078256,79.16978288346193
84.27299050477555,103.30197604593728
31.80389605120142,24.473755643840384
145.58977102586098,111.5123392893266
117.39425938736161,98.90493962477052
141.22734652680742,172.48512189697138
134.74996581200907,129.27010417542297
91.69549692760735,86.82781734010699
138.67176407835194,132.67500015285432
17.831412797528326,55.914144588988464
33.41751505077605,65.93669335801732
11.55795689202802,55.9335615609907
52.17289796067333,48.99199375267231
61.35820700497489,67.27069677991679
44.345609607214904,14.012758618799083
125.16693882702975,154.70562734939523
56.72923237057044,33.373641345211745
45.73550390467021,50.071015179922796
83.69093205794603,61.74488150528914
25.434012621340585,13.656676086566664
121.31856220933575,104.57331358834175
15.80984333356677,3.6523381200504126
148.09860580707502,137.31615174409544
116.97549154801533,106.01011564951378
33.813773822455,50.48045205806114
5.800706982922348,-16.296548878328053
123.24190712595096,127.6527356662283
107.49431485790448,131.85349790401565
110.70603936594316,100.44211207567524
116.83420026946213,102.4758224545101
15.736474501443102,11.125981997838085
56.977530638919525,80.57203480613373
21.80101363114381,25.683166250210963
130.14999675196105,119.52571085980908
95.3782283899959,105.0557614137567
52.980213603634134,30.934370606905667
14.215960791473426,27.843151000332384
50.09243664877102,58.26458280280637
52.15158169387832,45.99541227110064
110.7928958590193,94.02117989007468
97.4458333465059,79.71221490083676
133.64584767356735,144.34219440048554
73.47116414848264,98.05077419826388
22.341165661053747,9.595010720477852
108.42049414733428,117.58822821836397
115.31383204945013,73.57329167740875
86.38519364757695,74.69283903443296
116.79024109341134,116.1690624359933
76.60036147283665,58.40669313319998
80.79626026038913,62.066132764597214
66.9934476619897,53.63785653261198
8.685773377893803,14.529627944421266
20.644256914029146,16.897676545901653
9.557231924576467,-35.20739274192297
97.27950963324815,54.86550658054683
50.58161725606737,38.444313698923864
78.7427502188819,87.89648193995293
136.5971387192835,81.6470418647788
41.147373226586865,31.152769703554252
64.50552384016632,53.98056670981789
114.55491508874206,142.32167065291102
38.17573399628526,30.475297762027985
16.162086925174982,23.82186661999355
47.01396067249637,49.83910347424563
28.37708665183064,-14.234242944313369
139.8061595896731,155.17030392230782
122.17745503684046,126.48538514596622
96.8435446940114,107.0089174875032
131.36178557721905,209.88653970594558
121.5324511503716,79.85019236039983
32.0526585384752,66.54659153369737
134.42105478104676,128.67210439303966
83.20462507776935,88.95120316582954
122.07882249878907,121.16857759276422
134.9332384889065,126.44851182094564
51.11050387092026,39.71384530614509
20.95752905651313,27.547703767973314
38.05059856858154,7.707124635147959
66.93062935080717,81.94221270124248
123.6121410587615,115.28825296105641
129.8059345721698,107.20454779136264
6.0080589270226525,-2.992198232893621
79.05835887374703,104.20134321099849
65.52459545657295,54.81789371624849
37.20563251825589,44.37470488244829
22.380478263384006,7.76135274907454
53.954199853526056,69.11263685199845
141.72190706731527,155.43206184311936
51.864425143009505,88.83660180893773
80.22464015278808,76.71336124280377
106.93774903980079,120.31084513495892
57.726292344997624,59.68764313577652
145.9084019945393,171.8258376317996
144.55485776660612,130.1782100144315
41.5084328946778,56.408539152223426
77.1010333543959,73.20708743206227
48.627354923431604,47.343591381261646
46.3018716847328,48.13692137370026
10.348607366407254,15.393415294940802
93.38682842708505,91.06224756464589
77.88845836818491,82.18272203159545
12.464418931248456,44.026780082492145
45.40373731430866,65.11273102661303
136.6985534651648,154.08164531510272
39.736474146711004,30.625683626233588
26.009756453227347,8.22493988866086
75.97065024024664,95.0766614050017
147.9193158460371,165.440251696633
40.09801436916756,69.5514278841872
102.45965437385239,90.3800418544678
115.43484422266405,110.84387111545712
39.457443878897955,6.667760628389274
110.59137054871964,102.74194842750218
58.328554244291716,78.25996445588066
96.68434543606902,87.35443785150507
96.86180806032974,109.67140396434621
82.68732919083998,78.87726707088375
18.092016657889204,24.573157222320418
126.11886186043951,103.16503406412616
51.5131094209017,53.21729841357972
32.04518400797886,-27.777535410035604
10.912395525440768,7.1744723622010715
90.67947676229507,58.070011887992266
103.24683246713094,127.36672279806726
7.4052351945391415,22.953382249829367
79.25349345339575,88.58691309271737
37.841887403701,68.2620119468886
98.55005460937024,79.57172419287349
30.28313220572376,65.23039616403491
105.18597202485756,123.82980331006526
61.07662521357793,56.345519469199004
140.8258483668265,163.53825131048538
24.940536901169022,2.8146666529363387
54.45462090228748,37.964337671734015
21.453660579885415,9.281866115091407
139.0805746503916,128.5010204891113
132.21420624024225,111.08305338503719
42.40153601869756,66.86319736060406
100.69768667495596,95.52059866755933
123.49721902917629,130.54731839631387
85.50411768192204,74.09709035364843
81.79933386162094,45.387267850650595
40.06858218056549,45.46972934839393
18.499901331855384,-19.745198176540157
135.09628490323237,133.723603981523
135.56061828868292,108.19431751202671
96.79971130462386,136.54523128924
54.1593197020616,72.38657414555604
55.63538831883583,57.750464144265436
110.26357343618471,135.5377069892781
135.0809876931237,118.15466814380898
133.627531518442,144.49711909184387
118.08195414935545,122.07816282372973
98.09458869237173,103.37499031904512
17.200294924282083,42.64736492641744
28.436163543718997,43.086005599315044
135.2903573364265,141.06483059292697
92.93221365064053,59.83446492607461
6.333572484411299,-12.867353421177974
19.713373715574654,17.25919504366017
101.2077565206681,103.07520400620112
5.73392965770171,-16.87014483577677
28.317167455537305,76.55070096710573
84.56639945815499,114.89428056322645
105.32480366544053,117.3671700732902
99.53438262787708,100.97511985355197
37.51904987178117,33.274870473758135
108.2659870953927,89.227617894948
39.40111768703601,40.950728057413265
52.18295623309382,57.338007035948834
113.2412537421135,88.40604223248101
99.19677036184612,105.88029870674407
128.1373945216558,125.03221354516083
100.35386938354979,62.197718226001975
87.40474748364339,70.19704726805335
18.58284133507341,10.310730666640525
58.31879144361786,96.07254459042167
43.45434331385019,54.58540580452535
40.37849828996712,13.668866907969292
146.08653043910462,155.80725622745737
61.99917007668026,31.05309029791295
134.34675050068142,156.0005715784229
96.51510076960312,87.09260773324556
120.24763901353901,118.37491523875559
77.88237850025286,104.39831145109666
88.65106327082206,62.90779189913707
76.41506560373527,48.472701901475446
33.31023323071645,21.63824670379635
109.75555671291828,130.5231337333046
45.71199255392409,15.325071044387244
8.525815132560806,-48.11729682965057
98.59348290653934,89.57030573835937
30.6810485140221,41.71586451224051
141.36649473117257,165.37172972594914
143.31964366537517,134.0564164236672
137.65533658196503,129.42680443964497
58.673011537039436,81.75102622215438
7.241209396685777,-30.153624597222638
139.60619157522018,131.83577607156
67.08670150601057,70.89517930451173
145.16494876133208,154.14932318703276
144.72489667794167,134.528762814124
128.6863710427672,129.37519127688404
47.69508935008992,-2.0714577181698672
60.83917064727916,47.6742024006022
128.41481736994425,137.4849916210336
50.95369074766026,31.30781006256667
29.57644826948341,30.75613270127536
85.73618305646077,94.67363307251473
140.74244225331324,133.89145823615794
105.92432051787108,109.3335959378025
87.65886966295793,68.40421835726568
19.09059159676144,14.958366002840506
94.17604787137961,106.38037126316406
